*** Bundlelist:
Status: 173 bundles in total - all 173 bundles active.

        Service #577 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #586 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #587 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #588 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #589 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #592 of type(s) [org.apache.sling.event.jobs.jmx.StatisticsMBean]
        Service #613 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #614 of type(s) [javax.management.DynamicMBean]
        Service #615 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #616 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #617 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #631 of type(s) [org.apache.sling.commons.threads.jmx.ThreadPoolMBean]
        Service #647 of type(s) [org.apache.sling.commons.fsclassloader.FSClassLoaderMBean]
        Service #745 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #746 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #747 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #748 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #812 of type(s) [org.apache.sling.servlets.resolver.jmx.SlingServletResolverCacheMBean]
        Service #823 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #824 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #825 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #826 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #829 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #830 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #831 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #832 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #854 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #855 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #856 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #857 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #860 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #861 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #862 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #863 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #866 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #867 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #868 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #869 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #872 of type(s) [org.apache.jackrabbit.api.jmx.EventListenerMBean]
        Service #873 of type(s) [org.apache.jackrabbit.oak.spi.commit.BackgroundObserverMBean]
        Service #874 of type(s) [org.apache.jackrabbit.oak.jcr.observation.ChangeProcessorMBean]
        Service #875 of type(s) [org.apache.jackrabbit.oak.plugins.observation.filter.FilterConfigMBean]
        Service #881 of type(s) [org.apache.jackrabbit.oak.api.jmx.SessionMBean]
        Service #882 of type(s) [org.apache.jackrabbit.oak.api.jmx.SessionMBean]
        Service #883 of type(s) [org.apache.jackrabbit.oak.api.jmx.SessionMBean]
        Service #884 of type(s) [org.apache.jackrabbit.oak.api.jmx.SessionMBean]
        Service #885 of type(s) [org.apache.jackrabbit.oak.api.jmx.SessionMBean]
        Service #886 of type(s) [org.apache.jackrabbit.oak.api.jmx.SessionMBean]

Bundle 95 - Apache Commons Codec 1.11.0 (state: Active)
    Symbolic Name: org.apache.commons.codec
    Version: 1.11.0
    Bundle Location: launchpad:resources/install/0/commons-codec-1.11.jar
    Last Modification: Mon Jul 08 12:28:55 CEST 2019
    Bundle Documentation: http://commons.apache.org/proper/commons-codec/
    Vendor: The Apache Software Foundation
    Description: The Apache Commons Codec package contains simple encoder and decoders for     various formats such as Base64 and Hexadecimal.  In addition to these     widely used encoders and decoders, the codec package also maintains a     collection of phonetic encoding utilities.
    Start Level: 20
    Exported Packages: 
        org.apache.commons.codec,version=1.11.0
        org.apache.commons.codec.binary,version=1.11.0
        org.apache.commons.codec.cli,version=1.11.0
        org.apache.commons.codec.digest,version=1.11.0
        org.apache.commons.codec.language,version=1.11.0
        org.apache.commons.codec.language.bm,version=1.11.0
        org.apache.commons.codec.net,version=1.11.0
    Imported Packages: 
        javax.crypto,version=0.0.0.JavaSE_011 from org.apache.felix.framework (0)
        javax.crypto.spec,version=0.0.0.JavaSE_011 from org.apache.felix.framework (0)
    Importing Bundles: 
        com.composum.core.commons (88)
        com.composum.core.console (90)
        org.apache.geronimo.bundles.commons-httpclient (98)
        org.apache.jackrabbit.oak-blob (65)
        org.apache.jackrabbit.oak-blob-plugins (66)
        org.apache.sling.discovery.base (127)
        org.apache.sling.xss (172)
        org.apache.tika.parsers (53)
    Manifest Headers: 
        Archiver-Version: Plexus Archiver
        Automatic-Module-Name: org.apache.commons.codec
        Bnd-LastModified: 1508251980440
        Build-Jdk: 1.8.0_144
        Built-By: ggregory
        Bundle-Description: The Apache Commons Codec package contains simple encoder and decoders for     various formats such as Base64 and Hexadecimal.  In addition to these     widely used encoders and decoders,  the codec package also maintains a     collection of phonetic encoding utilities.
        Bundle-DocURL: http://commons.apache.org/proper/commons-codec/
        Bundle-License: https://www.apache.org/licenses/LICENSE-2.0.txt
        Bundle-ManifestVersion: 2
        Bundle-Name: Apache Commons Codec
        Bundle-SymbolicName: org.apache.commons.codec
        Bundle-Vendor: The Apache Software Foundation
        Bundle-Version: 1.11.0
        Created-By: Apache Maven Bundle Plugin
        Export-Package: org.apache.commons.codec; version="1.11", org.apache.commons.codec.binary; version="1.11", org.apache.commons.codec.cli; version="1.11", org.apache.commons.codec.digest; version="1.11", org.apache.commons.codec.language; version="1.11", org.apache.commons.codec.language.bm; version="1.11", org.apache.commons.codec.net; version="1.11"
        Implementation-Title: Apache Commons Codec
        Implementation-URL: http://commons.apache.org/proper/commons-codec/
        Implementation-Vendor: The Apache Software Foundation
        Implementation-Vendor-Id: commons-codec
        Implementation-Version: 1.11
        Import-Package: javax.crypto, javax.crypto.spec
        Include-Resource: org/apache/commons/codec/language/bm/ash_approx_any.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_any.txt, org/apache/commons/codec/language/bm/ash_approx_common.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_common.txt, org/apache/commons/codec/language/bm/ash_approx_cyrillic.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_cyrillic.txt, org/apache/commons/codec/language/bm/ash_approx_english.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_english.txt, org/apache/commons/codec/language/bm/ash_approx_french.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_french.txt, org/apache/commons/codec/language/bm/ash_approx_german.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_german.txt, org/apache/commons/codec/language/bm/ash_approx_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_hebrew.txt, org/apache/commons/codec/language/bm/ash_approx_hungarian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_hungarian.txt, org/apache/commons/codec/language/bm/ash_approx_polish.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_polish.txt, org/apache/commons/codec/language/bm/ash_approx_romanian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_romanian.txt, org/apache/commons/codec/language/bm/ash_approx_russian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_russian.txt, org/apache/commons/codec/language/bm/ash_approx_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_approx_spanish.txt, org/apache/commons/codec/language/bm/ash_exact_any.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_any.txt, org/apache/commons/codec/language/bm/ash_exact_approx_common.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_approx_common.txt, org/apache/commons/codec/language/bm/ash_exact_common.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_common.txt, org/apache/commons/codec/language/bm/ash_exact_cyrillic.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_cyrillic.txt, org/apache/commons/codec/language/bm/ash_exact_english.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_english.txt, org/apache/commons/codec/language/bm/ash_exact_french.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_french.txt, org/apache/commons/codec/language/bm/ash_exact_german.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_german.txt, org/apache/commons/codec/language/bm/ash_exact_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_hebrew.txt, org/apache/commons/codec/language/bm/ash_exact_hungarian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_hungarian.txt, org/apache/commons/codec/language/bm/ash_exact_polish.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_polish.txt, org/apache/commons/codec/language/bm/ash_exact_romanian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_romanian.txt, org/apache/commons/codec/language/bm/ash_exact_russian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_russian.txt, org/apache/commons/codec/language/bm/ash_exact_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_exact_spanish.txt, org/apache/commons/codec/language/bm/ash_hebrew_common.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_hebrew_common.txt, org/apache/commons/codec/language/bm/ash_lang.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_lang.txt, org/apache/commons/codec/language/bm/ash_languages.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_languages.txt, org/apache/commons/codec/language/bm/ash_rules_any.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_any.txt, org/apache/commons/codec/language/bm/ash_rules_cyrillic.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_cyrillic.txt, org/apache/commons/codec/language/bm/ash_rules_english.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_english.txt, org/apache/commons/codec/language/bm/ash_rules_french.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_french.txt, org/apache/commons/codec/language/bm/ash_rules_german.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_german.txt, org/apache/commons/codec/language/bm/ash_rules_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_hebrew.txt, org/apache/commons/codec/language/bm/ash_rules_hungarian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_hungarian.txt, org/apache/commons/codec/language/bm/ash_rules_polish.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_polish.txt, org/apache/commons/codec/language/bm/ash_rules_romanian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_romanian.txt, org/apache/commons/codec/language/bm/ash_rules_russian.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_russian.txt, org/apache/commons/codec/language/bm/ash_rules_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/ash_rules_spanish.txt, org/apache/commons/codec/language/bm/gen_approx_any.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_any.txt, org/apache/commons/codec/language/bm/gen_approx_arabic.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_arabic.txt, org/apache/commons/codec/language/bm/gen_approx_common.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_common.txt, org/apache/commons/codec/language/bm/gen_approx_cyrillic.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_cyrillic.txt, org/apache/commons/codec/language/bm/gen_approx_czech.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_czech.txt, org/apache/commons/codec/language/bm/gen_approx_dutch.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_dutch.txt, org/apache/commons/codec/language/bm/gen_approx_english.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_english.txt, org/apache/commons/codec/language/bm/gen_approx_french.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_french.txt, org/apache/commons/codec/language/bm/gen_approx_german.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_german.txt, org/apache/commons/codec/language/bm/gen_approx_greek.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_greek.txt, org/apache/commons/codec/language/bm/gen_approx_greeklatin.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_greeklatin.txt, org/apache/commons/codec/language/bm/gen_approx_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_hebrew.txt, org/apache/commons/codec/language/bm/gen_approx_hungarian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_hungarian.txt, org/apache/commons/codec/language/bm/gen_approx_italian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_italian.txt, org/apache/commons/codec/language/bm/gen_approx_polish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_polish.txt, org/apache/commons/codec/language/bm/gen_approx_portuguese.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_portuguese.txt, org/apache/commons/codec/language/bm/gen_approx_romanian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_romanian.txt, org/apache/commons/codec/language/bm/gen_approx_russian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_russian.txt, org/apache/commons/codec/language/bm/gen_approx_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_spanish.txt, org/apache/commons/codec/language/bm/gen_approx_turkish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_approx_turkish.txt, org/apache/commons/codec/language/bm/gen_exact_any.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_any.txt, org/apache/commons/codec/language/bm/gen_exact_approx_common.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_approx_common.txt, org/apache/commons/codec/language/bm/gen_exact_arabic.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_arabic.txt, org/apache/commons/codec/language/bm/gen_exact_common.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_common.txt, org/apache/commons/codec/language/bm/gen_exact_cyrillic.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_cyrillic.txt, org/apache/commons/codec/language/bm/gen_exact_czech.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_czech.txt, org/apache/commons/codec/language/bm/gen_exact_dutch.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_dutch.txt, org/apache/commons/codec/language/bm/gen_exact_english.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_english.txt, org/apache/commons/codec/language/bm/gen_exact_french.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_french.txt, org/apache/commons/codec/language/bm/gen_exact_german.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_german.txt, org/apache/commons/codec/language/bm/gen_exact_greek.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_greek.txt, org/apache/commons/codec/language/bm/gen_exact_greeklatin.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_greeklatin.txt, org/apache/commons/codec/language/bm/gen_exact_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_hebrew.txt, org/apache/commons/codec/language/bm/gen_exact_hungarian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_hungarian.txt, org/apache/commons/codec/language/bm/gen_exact_italian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_italian.txt, org/apache/commons/codec/language/bm/gen_exact_polish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_polish.txt, org/apache/commons/codec/language/bm/gen_exact_portuguese.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_portuguese.txt, org/apache/commons/codec/language/bm/gen_exact_romanian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_romanian.txt, org/apache/commons/codec/language/bm/gen_exact_russian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_russian.txt, org/apache/commons/codec/language/bm/gen_exact_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_spanish.txt, org/apache/commons/codec/language/bm/gen_exact_turkish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_exact_turkish.txt, org/apache/commons/codec/language/bm/gen_hebrew_common.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_hebrew_common.txt, org/apache/commons/codec/language/bm/gen_lang.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_lang.txt, org/apache/commons/codec/language/bm/gen_languages.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_languages.txt, org/apache/commons/codec/language/bm/gen_rules_any.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_any.txt, org/apache/commons/codec/language/bm/gen_rules_arabic.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_arabic.txt, org/apache/commons/codec/language/bm/gen_rules_cyrillic.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_cyrillic.txt, org/apache/commons/codec/language/bm/gen_rules_czech.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_czech.txt, org/apache/commons/codec/language/bm/gen_rules_dutch.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_dutch.txt, org/apache/commons/codec/language/bm/gen_rules_english.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_english.txt, org/apache/commons/codec/language/bm/gen_rules_french.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_french.txt, org/apache/commons/codec/language/bm/gen_rules_german.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_german.txt, org/apache/commons/codec/language/bm/gen_rules_greek.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_greek.txt, org/apache/commons/codec/language/bm/gen_rules_greeklatin.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_greeklatin.txt, org/apache/commons/codec/language/bm/gen_rules_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_hebrew.txt, org/apache/commons/codec/language/bm/gen_rules_hungarian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_hungarian.txt, org/apache/commons/codec/language/bm/gen_rules_italian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_italian.txt, org/apache/commons/codec/language/bm/gen_rules_polish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_polish.txt, org/apache/commons/codec/language/bm/gen_rules_portuguese.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_portuguese.txt, org/apache/commons/codec/language/bm/gen_rules_romanian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_romanian.txt, org/apache/commons/codec/language/bm/gen_rules_russian.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_russian.txt, org/apache/commons/codec/language/bm/gen_rules_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_spanish.txt, org/apache/commons/codec/language/bm/gen_rules_turkish.txt=src/main/resources/org/apache/commons/codec/language/bm/gen_rules_turkish.txt, org/apache/commons/codec/language/bm/lang.txt=src/main/resources/org/apache/commons/codec/language/bm/lang.txt, org/apache/commons/codec/language/bm/sep_approx_any.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_approx_any.txt, org/apache/commons/codec/language/bm/sep_approx_common.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_approx_common.txt, org/apache/commons/codec/language/bm/sep_approx_french.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_approx_french.txt, org/apache/commons/codec/language/bm/sep_approx_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_approx_hebrew.txt, org/apache/commons/codec/language/bm/sep_approx_italian.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_approx_italian.txt, org/apache/commons/codec/language/bm/sep_approx_portuguese.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_approx_portuguese.txt, org/apache/commons/codec/language/bm/sep_approx_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_approx_spanish.txt, org/apache/commons/codec/language/bm/sep_exact_any.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_any.txt, org/apache/commons/codec/language/bm/sep_exact_approx_common.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_approx_common.txt, org/apache/commons/codec/language/bm/sep_exact_common.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_common.txt, org/apache/commons/codec/language/bm/sep_exact_french.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_french.txt, org/apache/commons/codec/language/bm/sep_exact_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_hebrew.txt, org/apache/commons/codec/language/bm/sep_exact_italian.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_italian.txt, org/apache/commons/codec/language/bm/sep_exact_portuguese.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_portuguese.txt, org/apache/commons/codec/language/bm/sep_exact_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_exact_spanish.txt, org/apache/commons/codec/language/bm/sep_hebrew_common.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_hebrew_common.txt, org/apache/commons/codec/language/bm/sep_lang.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_lang.txt, org/apache/commons/codec/language/bm/sep_languages.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_languages.txt, org/apache/commons/codec/language/bm/sep_rules_any.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_rules_any.txt, org/apache/commons/codec/language/bm/sep_rules_french.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_rules_french.txt, org/apache/commons/codec/language/bm/sep_rules_hebrew.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_rules_hebrew.txt, org/apache/commons/codec/language/bm/sep_rules_italian.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_rules_italian.txt, org/apache/commons/codec/language/bm/sep_rules_portuguese.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_rules_portuguese.txt, org/apache/commons/codec/language/bm/sep_rules_spanish.txt=src/main/resources/org/apache/commons/codec/language/bm/sep_rules_spanish.txt, org/apache/commons/codec/language/dmrules.txt=src/main/resources/org/apache/commons/codec/language/dmrules.txt, META-INF/LICENSE.txt=LICENSE.txt, META-INF/NOTICE.txt=NOTICE.txt
        Manifest-Version: 1.0
        Require-Capability: osgi.ee; filter:="(&(osgi.ee=JavaSE)(version=1.6))"
        Specification-Title: Apache Commons Codec
        Specification-Vendor: The Apache Software Foundation
        Specification-Version: 1.11
        Tool: Bnd-3.0.0.201509101326

Bundle 96 - Apache Commons Collections 3.2.2 (state: Active)
    Symbolic Name: org.apache.commons.collections
    Version: 3.2.2
    Bundle Location: launchpad:resources/install/0/commons-collections-3.2.2.jar
    Last Modification: Mon Jul 08 12:28:55 CEST 2019
    Bundle Documentation: http://commons.apache.org/collections/
    Vendor: The Apache Software Foundation
    Description: Types that extend and augment the Java Collections Framework.
    Start Level: 20
    Exported Packages: 
        org.apache.commons.collections,version=3.2.2
        org.apache.commons.collections.bag,version=3.2.2
        org.apache.commons.collections.bidimap,version=3.2.2
        org.apache.commons.collections.buffer,version=3.2.2
        org.apache.commons.collections.collection,version=3.2.2
        org.apache.commons.collections.comparators,version=3.2.2
        org.apache.commons.collections.functors,version=3.2.2
        org.apache.commons.collections.iterators,version=3.2.2
        org.apache.commons.collections.keyvalue,version=3.2.2
        org.apache.commons.collections.list,version=3.2.2
        org.apache.commons.collections.map,version=3.2.2
        org.apache.commons.collections.set,version=3.2.2
    Imported Packages: 
        None
    Importing Bundles: 
        com.composum.core.commons (88)
        org.apache.jackrabbit.jackrabbit-spi-commons (61)
        org.apache.jackrabbit.vault (94)
        org.apache.sling.caconfig.impl (117)
        org.apache.sling.fsresource (134)
        org.apache.sling.models.jacksonexporter (147)
        org.apache.sling.scripting.javascript (155)
        org.apache.sling.scripting.jsp.taglib (158)
        org.apache.sling.xss (172)
    Manifest Headers: 
        Archiver-Version: Plexus Archiver
        Bnd-LastModified: 1447369808027
        Build-Jdk: 1.7.0_79
        Built-By: tn
        Bundle-Description: Types that extend and augment the Java Collections Framework.
        Bundle-DocURL: http://commons.apache.org/collections/
        Bundle-License: http://www.apache.org/licenses/LICENSE-2.0.txt
        Bundle-ManifestVersion: 2
        Bundle-Name: Apache Commons Collections
        Bundle-SymbolicName: org.apache.commons.collections
        Bundle-Vendor: The Apache Software Foundation
        Bundle-Version: 3.2.2
        Created-By: Apache Maven Bundle Plugin
        Export-Package: org.apache.commons.collections; version="3.2.2", org.apache.commons.collections.bag; version="3.2.2", org.apache.commons.collections.bidimap; version="3.2.2", org.apache.commons.collections.buffer; version="3.2.2", org.apache.commons.collections.collection; version="3.2.2", org.apache.commons.collections.comparators; version="3.2.2", org.apache.commons.collections.functors; version="3.2.2", org.apache.commons.collections.iterators; version="3.2.2", org.apache.commons.collections.keyvalue; version="3.2.2", org.apache.commons.collections.list; version="3.2.2", org.apache.commons.collections.map; version="3.2.2", org.apache.commons.collections.set; version="3.2.2"
        Implementation-Build: tags/COLLECTIONS_3_2_2_RC3@r1714131;  2015-11-13 00:09:45+0100
        Implementation-Title: Apache Commons Collections
        Implementation-URL: http://commons.apache.org/collections/
        Implementation-Vendor: The Apache Software Foundation
        Implementation-Vendor-Id: org.apache
        Implementation-Version: 3.2.2
        Include-Resource: META-INF/NOTICE.txt=NOTICE.txt, META-INF/LICENSE.txt=LICENSE.txt
        Manifest-Version: 1.0
        Require-Capability: osgi.ee; filter:="(&(osgi.ee=JavaSE)(version=1.3))"
        Specification-Title: Apache Commons Collections
        Specification-Vendor: The Apache Software Foundation
        Specification-Version: 3.2.2
        Tool: Bnd-2.3.0.201405100607
        X-Compile-Source-JDK: 1.3
        X-Compile-Target-JDK: 1.3

Bundle 97 - Apache Commons Collections 4.2.0 (state: Active)
    Symbolic Name: org.apache.commons.commons-collections4
    Version: 4.2.0
    Bundle Location: launchpad:resources/install/0/commons-collections4-4.2.jar
    Last Modification: Mon Jul 08 12:28:55 CEST 2019
    Bundle Documentation: http://commons.apache.org/proper/commons-collections/
    Vendor: The Apache Software Foundation
    Description: The Apache Commons Collections package contains types that extend and augment the Java Collections Framework.
    Start Level: 20
    Exported Packages: 
        org.apache.commons.collections4,version=4.2.0
        org.apache.commons.collections4.bag,version=4.2.0
        org.apache.commons.collections4.bidimap,version=4.2.0
        org.apache.commons.collections4.collection,version=4.2.0
        org.apache.commons.collections4.comparators,version=4.2.0
        org.apache.commons.collections4.functors,version=4.2.0
        org.apache.commons.collections4.iterators,version=4.2.0
        org.apache.commons.collections4.keyvalue,version=4.2.0
        org.apache.commons.collections4.list,version=4.2.0
        org.apache.commons.collections4.map,version=4.2.0
        org.apache.commons.collections4.multimap,version=4.2.0
        org.apache.commons.collections4.multiset,version=4.2.0
        org.apache.commons.collections4.properties,version=4.2.0
